cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,640,2112,7168,ck,12,3,31.0586,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,623.91,722.17,0.0
256,640,2240,7168,ck,17,0,31.3738,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,655.07,749.38,0.0
256,640,8192,1536,ck,14,2,19.2185,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,838.05,1251.49,0.0001
256,640,11264,1536,ck,13,3,23.1444,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,956.86,1412.98,0.0
256,672,3072,1536,ck,11,0,11.1656,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,567.98,884.82,0
256,672,4096,512,ck,9,0,7.2846,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,386.92,1090.83,0
256,672,7168,2048,ck,14,2,22.5385,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,875.39,1139.83,0.0001
256,672,4608,7168,asm,32,1,37.6267,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1179.81,1170.45,0.0
256,672,7168,2304,ck,14,0,25.263,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,878.61,1096.35,0.0001
256,672,128,7168,asm,6,7,9.6219,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,128.16,613.85,0.0047
256,672,2112,7168,ck,17,2,32.2248,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,631.39,707.35,0.0
256,672,2240,7168,ck,17,0,32.7518,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,658.89,729.24,0
256,672,8192,1536,ck,14,0,19.8966,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,849.97,1237.66,0.0001
256,672,11264,1536,ck,13,3,23.3473,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,995.97,1433.68,0.0
256,704,3072,1536,asm,24,1,12.2575,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,542.02,826.05,0.0
256,704,4096,512,ck,9,0,7.2722,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,406.04,1130.99,0
256,704,7168,2048,ck,14,3,22.2333,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,929.67,1179.06,0.0002
256,704,4608,7168,asm,40,1,44.1321,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1053.8,1009.8,0.0
256,704,7168,2304,ck,14,0,24.77,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,938.77,1139.67,0.0001
256,704,128,7168,asm,7,8,9.6443,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,133.95,637.06,0.0097
256,704,2112,7168,ck,17,2,31.5498,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,675.61,734.04,0.0
256,704,2240,7168,ck,17,2,31.8007,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,710.91,762.77,0.0
256,704,8192,1536,ck,14,1,19.8748,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,891.42,1267.87,0.0002
256,704,11264,1536,ck,13,2,23.4518,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1038.75,1460.13,0.0
256,736,3072,1536,asm,24,1,12.1358,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,572.34,854.58,0.0
256,736,4096,512,ck,2,3,7.7288,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,399.42,1100.21,0.0001
256,736,7168,2048,ck,14,0,22.9481,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,941.65,1165.18,0.0002
256,736,4608,7168,ck,14,0,46.8222,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1038.4,962.98,0.0
256,736,7168,2304,ck,14,1,25.8464,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,940.56,1112.81,0.0001
256,736,128,7168,asm,15,8,9.1623,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,147.4,696.5,0.0078
256,736,2112,7168,ck,17,3,31.7043,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,702.88,741.96,0.0
256,736,2240,7168,ck,17,3,32.8531,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,719.41,749.68,0.0
256,736,8192,1536,ck,14,3,20.4225,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,906.94,1261.94,0.0002
256,736,11264,1536,ck,14,3,28.1025,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,906.25,1245.89,0.0002
256,768,3072,1536,ck,15,3,12.7279,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,569.44,834.14,0.0009
256,768,4096,512,ck,9,0,7.1138,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,452.81,1234.48,0
256,768,7168,2048,ck,14,1,22.8152,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,988.31,1194.95,0.0003
256,768,4608,7168,asm,40,1,46.251,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1096.93,986.21,0.0
256,768,7168,2304,ck,14,1,25.3116,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1002.19,1157.36,0.0001
256,768,128,7168,asm,14,7,9.7826,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,144.06,676.62,0.0017
256,768,2112,7168,ck,17,0,31.2224,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,744.76,765.09,0.0
256,768,2240,7168,ck,17,2,32.4117,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,760.91,771.39,0.0
256,768,8192,1536,ck,14,3,20.1874,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,957.4,1305.05,0.0002
256,768,11264,1536,ck,14,0,27.8839,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,953.06,1283.27,0.0002
256,800,3072,1536,asm,24,1,12.0527,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,626.39,901.26,0.0
256,800,4096,512,ck,16,0,7.9615,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,421.46,1138.02,0.0
256,800,7168,2048,ck,14,3,23.7531,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,988.84,1169.84,0.0002
256,800,4608,7168,asm,40,1,45.4026,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1163.99,1016.18,0.0
256,800,7168,2304,ck,14,3,26.9931,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,978.92,1104.99,0.0002
256,800,128,7168,asm,14,7,9.6773,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,151.7,708.53,0.0083
256,800,2112,7168,ck,17,1,32.9452,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,735.22,736.14,0.0
256,800,2240,7168,ck,17,1,33.4921,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,767.05,757.63,0.0
256,800,8192,1536,ck,13,2,22.3618,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,900.31,1203.79,0.0
256,800,11264,1536,ck,14,0,29.0828,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,951.85,1256.85,0.0002
256,832,3072,1536,ck,14,0,13.3109,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,589.87,834.53,0.0001
256,832,4096,512,ck,1,2,8.2779,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,421.56,1128.17,0.0
256,832,7168,2048,ck,14,1,23.339,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1046.64,1213.06,0.0002
256,832,4608,7168,asm,40,1,48.3206,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1137.45,965.67,0.0
256,832,7168,2304,ck,14,1,26.6255,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1032.13,1140.24,0.0002
256,832,128,7168,asm,7,8,8.9652,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,170.29,791.31,0.0124
256,832,2112,7168,ck,17,0,31.9565,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,788.29,770.33,0.0
256,832,2240,7168,ck,17,1,32.4485,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,823.39,793.49,0.0
256,832,8192,1536,ck,13,0,22.2917,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,939.27,1233.3,0.0
256,832,11264,1536,ck,14,0,29.5287,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,974.97,1263.95,0.0002
256,864,3072,1536,ck,11,1,13.447,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,606.36,844.36,0.0
256,864,4096,512,ck,16,3,8.2738,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,437.99,1162.39,0.0
256,864,7168,2048,ck,13,0,25.9384,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,977.98,1111.7,0
256,864,4608,7168,asm,40,1,48.211,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1183.88,978.74,0.0
256,864,7168,2304,ck,13,0,28.4282,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1003.86,1086.67,0
256,864,128,7168,asm,23,8,9.687,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,163.67,756.87,0.0069
256,864,2112,7168,ck,17,0,32.9555,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,793.79,758.04,0.0
256,864,2240,7168,ck,17,0,33.6904,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,823.54,775.3,0.0
256,864,8192,1536,ck,13,0,22.8305,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,952.38,1229.31,0
256,864,11264,1536,ck,14,2,29.4095,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1016.58,1295.25,0.0002
256,896,3072,1536,asm,32,1,13.4318,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,629.53,863.61,0.0
256,896,4096,512,ck,12,1,8.3732,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,448.82,1181.86,0.0
256,896,7168,2048,ck,13,1,25.52,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1030.83,1150.48,0.0
256,896,4608,7168,ck,14,1,49.2333,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1202.24,969.06,0.0001
256,896,7168,2304,ck,13,0,28.0756,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1054.12,1119.28,0.0
256,896,128,7168,asm,15,8,9.2527,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,177.7,818.08,0.0077
256,896,2112,7168,ck,17,1,32.7393,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,828.63,774.18,0.0
256,896,2240,7168,ck,17,2,33.6934,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,853.96,786.29,0.0
256,896,8192,1536,ck,13,0,22.7169,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,992.59,1260.7,0.0
256,896,11264,1536,ck,14,3,29.6756,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1044.77,1309.59,0.0002
256,928,3072,1536,asm,32,1,13.6679,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,640.75,866.68,0.0
256,928,4096,512,ck,16,3,8.4091,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,462.87,1209.93,0.0
256,928,7168,2048,ck,13,3,26.8124,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1016.18,1114.57,0.0
256,928,4608,7168,ck,14,2,61.4459,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,997.69,784.99,0.0001
256,928,7168,2304,ck,13,1,29.3826,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1043.2,1087.62,0.0
256,928,128,7168,asm,14,7,9.7555,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,174.56,800.26,0.005
256,928,2112,7168,ck,17,1,34.0955,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,824.09,754.08,0.0
256,928,2240,7168,ck,15,0,41.3108,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,721.37,650.33,0.0103
256,928,8192,1536,ck,13,3,23.4081,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,997.68,1247.97,0.0
256,928,11264,1536,ck,13,0,31.8831,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1007.17,1243.07,0.0
256,960,3072,1536,asm,32,1,13.2265,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,684.97,914.18,0.0
256,960,4096,512,ck,14,1,8.3342,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,483.13,1254.23,0.0
256,960,7168,2048,ck,13,1,26.4534,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1065.49,1149.52,0.0
256,960,4608,7168,ck,13,3,60.8237,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1042.65,801.64,0.0
256,960,7168,2304,ck,13,1,29.2546,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1083.9,1110.58,0.0
256,960,128,7168,asm,7,8,9.8867,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,178.18,813.67,0.0106
256,960,2112,7168,ck,17,3,33.1244,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,877.5,787.19,0.0
256,960,2240,7168,ck,15,1,40.2247,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,766.4,677.16,0.0026
256,960,8192,1536,ck,13,0,23.29,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1037.32,1278.92,0.0
256,960,11264,1536,ck,13,0,31.4909,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1054.87,1283.0,0.0
256,992,3072,1536,ck,15,0,14.206,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,659.0,868.45,0.0135
256,992,4096,512,ck,16,2,8.3513,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,498.22,1285.01,0.0
256,992,7168,2048,ck,13,0,27.1606,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1072.33,1138.89,0.0
256,992,4608,7168,ck,14,2,64.6791,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1013.18,761.96,0.0001
256,992,7168,2304,ck,13,3,30.3407,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1079.93,1088.37,0.0
256,992,128,7168,asm,15,8,10.0899,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,180.41,820.83,0.0016
256,992,2112,7168,ck,15,1,42.6313,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,704.54,620.19,0.0174
256,992,2240,7168,ck,15,2,43.7813,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,727.61,630.66,0.017
256,992,8192,1536,ck,13,0,24.0643,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1037.41,1261.6,0.0
256,992,11264,1536,ck,13,2,35.486,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,967.32,1160.26,0.0
256,1024,3072,1536,ck,15,3,14.1697,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,682.0,888.02,0.0013
256,1024,4096,512,ck,14,1,8.1752,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,525.37,1346.76,0.0
256,1024,7168,2048,ck,13,0,27.317,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1100.59,1151.56,0.0
256,1024,4608,7168,ck,14,0,64.8459,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1043.18,768.09,0.0001
256,1024,7168,2304,ck,13,0,30.0679,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1124.88,1115.96,0.0
256,1024,128,7168,asm,6,7,9.4051,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,199.79,905.86,0.0096
256,1024,2112,7168,ck,15,1,42.1398,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,735.75,636.08,0.0024
256,1024,2240,7168,ck,2,3,44.5328,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,738.41,628.39,0.0002
256,1024,8192,1536,ck,13,2,23.881,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1079.09,1295.3,0.0
256,1024,11264,1536,ck,13,0,35.1602,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1007.77,1192.91,0.0
256,1088,3072,1536,ck,14,0,14.2987,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,718.08,914.38,0.0001
256,1088,4096,512,ck,11,3,10.1811,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,448.22,1136.13,0.0
256,1088,7168,2048,ck,13,1,27.3968,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1165.97,1186.48,0.0
256,1088,4608,7168,ck,14,3,63.0424,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1140.08,806.69,0.0002
256,1088,7168,2304,ck,13,0,30.6088,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1174.07,1131.03,0.0
256,1088,128,7168,asm,15,8,10.2009,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,195.72,881.77,0.0106
256,1088,2112,7168,ck,15,3,41.2423,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,798.74,667.6,0.0035
256,1088,2240,7168,ck,15,2,41.4553,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,842.8,693.02,0.0038
256,1088,8192,1536,ck,14,1,28.5022,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,960.64,1125.52,0.0001
256,1088,11264,1536,ck,13,1,33.9498,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1108.93,1280.81,0.0
256,1152,3072,1536,ck,14,0,14.452,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,752.26,938.69,0.0
256,1152,4096,512,ck,11,2,10.4471,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,462.51,1160.53,0.0
