cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,2048,7168,2304,cktile,10,0,65.0723,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,1039.55,777.5,0.0
256,4096,7168,256,cktile,10,0,32.9637,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,456.03,1868.84,0.0
256,4096,7168,2048,cktile,11,0,106.3505,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1130.78,769.05,0.0
256,4096,7168,2304,ck,13,0,115.9081,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1167.23,730.51,0.0
256,8192,7168,256,cktile,10,0,57.3798,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,523.96,2115.25,0.0
256,8192,7168,2048,cktile,11,0,179.3874,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1340.78,830.03,0.0
256,8192,7168,2304,cktile,11,0,197.682,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1368.78,773.11,0.0
256,16384,7168,256,cktile,10,0,105.3891,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,570.55,2285.91,0.0
256,16384,7168,2048,cktile,11,0,341.7952,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1407.38,828.32,0.0
256,16384,7168,2304,cktile,11,0,366.445,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1476.8,789.05,0.0
256,20480,7168,256,cktile,10,0,129.606,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,579.93,2319.95,0.0
256,20480,7168,2048,cktile,11,0,423.63,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1419.39,826.72,0.0
256,20480,7168,2304,cktile,11,0,459.6829,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1471.57,777.28,0.0
